TotalPop,Hispanic,White,Black,Asian,Income,Poverty,WorkAtHome,Employed,SelfEmployed,FamilyWork,Unemployment,State_frequency
2657.7578,2.6877658,87.03475,6.9810586,-0.004547851,65994.836,8.799265,5.5825315,1264.8511,3.7195787,-0.004768225,5.6309214,11.606189
2124.74,7.032383,86.04452,3.7877,2.0443854,103217.2,6.424953,8.619419,1053.0951,6.3833647,-0.007489371,7.6820107,12.234193
2128.998,7.0108976,85.50351,3.864424,2.1078458,103394.5,6.522774,8.615959,1055.0792,6.4761643,-0.005979228,7.666299,12.229897
2310.748,17.560772,74.03851,3.6313317,0.85519385,35642.83,12.743612,0.4021126,1107.5754,0.14300445,-0.004531044,1.6886663,12.331956
4642.791,52.541405,38.386955,4.6208243,1.0463195,38556.258,26.268137,1.297144,1638.3413,3.0469573,0.006849763,10.668599,12.947627
2298.8193,16.850908,75.269264,3.9409792,0.7930391,37203.453,12.650982,0.6492306,1103.4862,0.40501502,-0.005144971,1.8215489,12.285172
3267.0308,10.01677,76.72092,-0.017941156,10.673368,123734.52,3.7669024,7.2429485,1538.7881,6.523577,-0.007967833,2.1460404,12.990128
2352.582,8.017541,85.901825,4.4514985,1.2962005,47893.01,11.884402,0.92339647,1021.06274,4.478362,0.002086726,2.0658813,12.043514
3257.6184,9.8618355,77.13015,0.23020871,10.477389,122547.65,3.8687472,7.217811,1538.2052,6.4954767,-0.004414919,2.3707776,12.946524
2639.7986,2.3587968,87.43614,6.9687676,0.001350148,66029.87,8.8548355,5.5801725,1267.4261,3.688223,-0.001322764,5.6015472,11.59936
2300.025,17.968584,73.490036,3.4417326,0.80614424,35130.062,12.834666,0.3594495,1096.7551,-0.00511262,-0.004851121,1.5658364,12.343671
2298.4302,18.007748,73.55621,3.5093768,0.77909565,34737.676,12.82633,0.34497082,1089.1879,-0.044136498,-0.002956915,1.5883827,12.360705
2119.916,6.9894285,86.5485,3.4459631,1.9678509,103970.12,6.212973,8.639158,1046.0424,6.3316603,-0.014938134,7.6353426,12.259693
2654.032,2.3482072,87.0806,7.0969567,-0.053684488,65468.74,8.986619,5.480992,1276.5746,3.745567,0.003319559,5.581345,11.581509
2621.5842,2.1524475,87.68851,7.1244726,-0.12364222,65204.566,8.72486,5.5364327,1260.4846,3.6169412,-0.004814076,5.4748006,11.594373
2318.6775,6.88352,87.14773,4.234182,1.3408384,47978.04,11.7066555,0.77194464,991.0188,4.8837824,-0.000723454,1.8891325,12.020791
2419.1865,5.6021814,87.32751,5.054651,1.0326161,53000.152,11.077083,2.007052,1070.56,4.6431565,-0.002477082,2.832921,11.916951
2350.7502,6.983938,86.840805,4.282354,1.4471655,48240.25,11.692684,0.80892456,1010.04834,4.8836403,0.000708324,1.9448214,12.011731
2169.0488,7.330653,85.76557,3.9042008,2.0347,102647.02,6.593779,8.549664,1064.8553,6.3766704,-0.006543952,7.6596603,12.220401
2310.825,17.95778,73.63302,3.5132325,0.7660377,35503.945,12.749131,0.41844952,1108.8662,0.10845044,-0.005860764,1.7246757,12.329287
2621.8655,2.0906093,87.85114,6.951858,-0.07144715,66085.36,8.586703,5.5955343,1268.7319,3.6428165,-0.007067609,5.574022,11.603326
2163.7786,7.06059,85.58455,3.9702628,2.1396987,102650.53,6.5182004,8.558777,1059.1483,6.365934,-0.002568814,7.6477833,12.207514
3288.4849,10.514436,76.8054,-0.2687041,10.63687,121988.79,3.85076,7.0607567,1567.5051,6.4528418,-0.022067772,2.1725788,12.972708
2368.8967,7.035055,86.74751,4.611775,1.393256,48752.53,11.8525505,0.8618494,1012.4435,4.914729,-0.001631725,1.975555,12.01725
2352.201,6.958658,87.02122,4.336556,1.4501352,48081.82,11.792646,0.81972206,1012.27954,4.918044,-0.002457949,1.9606271,12.01683
2691.323,2.7830846,86.893105,7.0425806,0.09633659,65671.38,8.907584,5.4954634,1288.8378,3.7296033,0.002372501,5.5741997,11.596323
2040.1866,6.7905016,86.61213,3.571955,1.9096,104875.33,6.1300826,8.77752,1011.1238,6.4121346,-0.010515871,7.696587,12.258996
2290.76,17.389223,74.29464,3.3790877,0.82155204,35506.777,12.600513,0.39459336,1091.1678,0.14166692,-0.001775193,1.5627384,12.349645
2698.9712,20.43334,72.050804,3.9760869,0.8818772,38853.67,14.726239,0.6801714,1155.9952,1.7112818,0.001089317,3.0786734,12.336025
2628.8525,2.1102188,87.42073,6.975223,-0.074251905,65648.086,8.875923,5.530422,1255.8546,3.6907668,-0.004131484,5.5743184,11.595936
6063.9873,32.665916,49.116844,7.919133,7.849228,98625.914,13.665889,6.7821665,3012.805,6.605101,0.14459488,5.002397,12.520333
2629.5396,2.101051,88.04625,6.765224,-0.04492928,66056.91,8.589127,5.581006,1263.0734,3.6759136,-0.005122009,5.5236316,11.621708
2341.53,7.224227,86.72406,4.5303864,1.3823783,48336.54,11.821173,0.81066024,997.1898,4.8462286,-0.001361239,1.9548898,12.016478
2264.382,18.042046,73.650345,3.2548954,0.8348031,34718.52,12.793821,0.2812749,1079.1361,-0.05918357,-0.0068623,1.5392785,12.363118
2356.4558,6.9577713,86.8405,4.534763,1.3892057,48644.96,11.775021,0.8287016,999.24805,4.9037137,-0.003519136,1.9800649,12.018668
3293.5906,10.004721,77.01622,0.09406599,10.507164,121995.945,3.9207196,7.15739,1560.9888,6.459255,-0.009638938,2.2818327,12.955803
2322.7632,7.04214,87.06753,4.296843,1.3685575,48173.355,11.805477,0.81288564,996.75073,4.9130297,-0.001105296,1.941153,12.025086
3302.6077,10.0582905,77.05541,0.15669282,10.476292,121797.04,3.9627795,7.149946,1568.7251,6.4484396,-0.008030477,2.3203616,12.94887
6004.939,48.42388,38.131702,7.530434,4.158014,76810.38,16.272327,5.3247223,2803.622,5.8882194,0.11536107,5.831878,12.196963
2120.1213,7.0551453,85.85971,3.9888384,1.9286969,103417.04,6.4975924,8.665556,1042.9631,6.4132614,-0.006834003,7.690062,12.235504
2297.6177,18.002893,73.53697,3.3992245,0.90430164,35210.684,12.801786,0.3492061,1092.7687,0.064377815,-0.003162968,1.6179204,12.339926
3309.572,10.257259,76.68435,-0.098191895,10.556089,121380.26,3.9464555,7.057397,1580.0269,6.4418855,-0.012752342,2.298365,12.944864
2322.9746,7.064539,87.10546,4.2842393,1.4255383,48211.086,11.747679,0.7876984,992.348,4.8920746,-0.004565182,1.9156084,12.035017
2145.3865,7.1384134,85.70232,3.8524802,2.1423144,103701.305,6.4956927,8.612331,1054.1879,6.4263124,-0.008128139,7.6334777,12.238893
2169.9338,7.148799,85.414444,3.9752991,2.0898755,102559.83,6.5653586,8.569834,1066.6906,6.402365,-0.001618492,7.6952577,12.204599
2320.3457,6.9581995,87.256485,4.3349557,1.4171059,48031.92,11.650468,0.77282035,990.6499,4.9009204,-0.004803109,1.8822198,12.028817
2635.7126,2.3326166,87.575386,6.9280725,-0.088152185,65754.586,8.647728,5.5571566,1267.5906,3.65924,-0.003859836,5.550965,11.602963
2370.4092,6.4781084,87.192535,4.6380115,1.2426531,50323.7,11.451919,1.3599125,1030.9486,4.7721534,0.002354709,2.3814387,11.964043
2282.384,17.571186,73.95125,3.3263886,0.84643126,35699.297,12.780868,0.38217175,1097.736,0.108401805,-0.003045934,1.5941162,12.342854
4737.519,79.34572,14.380227,5.269056,0.69342923,31634.617,23.886023,2.0362384,1662.7001,3.951357,0.004037661,10.978163,12.443547
2625.9438,2.245711,87.67445,6.908455,-0.017498748,66254.73,8.7312,5.5868917,1261.7555,3.6895435,-0.004025075,5.558159,11.618312
2136.3108,6.974839,85.90584,3.75435,2.1787503,103877.8,6.3995786,8.623801,1056.6403,6.3862963,-0.004291865,7.60759,12.242775
2328.717,6.8333263,87.24167,4.465718,1.3943882,48333.01,11.689991,0.77002823,992.12854,4.9252105,-0.003010425,1.9135876,12.018886
2272.4377,17.842068,73.728004,3.3941844,0.8345885,35287.324,12.6676655,0.37726986,1091.2145,0.036243465,-0.002446058,1.588326,12.335665
2679.3594,2.727245,86.93195,7.13302,0.048681483,65910.45,8.927435,5.5268674,1283.3026,3.7295294,0.000966934,5.5782905,11.597038
3657.6045,36.931725,54.595898,4.3487897,1.0198021,37748.98,20.263735,0.9762584,1414.8678,1.9356103,0.002354217,6.771854,12.627356
2315.8684,6.8711653,87.2324,4.298589,1.3271842,48228.52,11.77499,0.81356466,997.6023,4.909827,-0.002451855,1.9404778,12.021844
2283.9521,17.65315,73.88977,3.4776757,0.8024504,35523.46,12.769679,0.4029094,1100.3889,0.07656434,-0.00547007,1.6491838,12.331632
2734.0186,4.056676,85.74078,7.043534,0.054446444,63595.56,9.2532215,5.1845293,1301.5452,3.4292276,0.011765447,5.561337,11.628879
2168.434,7.406332,85.52516,3.9491065,2.1737242,103264.22,6.724666,8.618083,1071.9248,6.4599357,-0.003858971,7.740945,12.231029
2663.492,2.1660764,87.32712,6.8248997,0.025171978,66147.766,8.71302,5.584457,1272.4426,3.711137,-0.001273724,5.602786,11.597375
4651.289,54.24104,37.58658,4.340482,0.91355705,37373.855,26.690561,1.0847226,1620.6025,2.8704782,-0.002130779,10.706534,13.007089
2678.628,2.6584423,86.92352,6.961395,0.1580293,65897.55,9.029259,5.514054,1289.213,3.7955663,0.001791966,5.5785885,11.608163
2160.0325,7.1530867,85.55079,3.6975853,2.2378275,104093.89,6.3549447,8.576152,1068.5295,6.4351826,-0.007928553,7.520855,12.258426
2143.7932,7.1526814,85.67894,3.920771,2.1472964,103435.5,6.5167375,8.657674,1067.9481,6.495521,-0.002331379,7.7455697,12.222814
2352.0693,6.9557953,86.96334,4.4952817,1.3802292,48623.973,11.719681,0.78797543,992.28357,4.9549522,-0.003031376,1.8806553,12.023863
2645.681,2.3596628,87.27244,7.061264,0.029241307,65644.41,8.781014,5.563244,1271.8734,3.6857328,-0.001124772,5.5775247,11.589739
2286.875,17.644257,73.91079,3.4840844,0.8537121,35713.74,12.692428,0.3986665,1099.489,0.10623363,-0.002945351,1.6408877,12.331792
2635.493,2.4302156,87.46443,7.0144696,-0.0376599,65709.42,8.714927,5.5564284,1268.4664,3.6832244,-0.004182729,5.5558987,11.599944
2663.6392,2.518831,87.18548,6.894615,0.041314825,66308.35,8.988233,5.6146846,1268.7994,3.7854037,-0.002966779,5.7076154,11.610484
2310.8,17.950693,73.4127,3.532159,0.89341235,35326.92,12.8527565,0.39674962,1096.3156,0.06776479,-0.002218413,1.6349163,12.334575
2350.7366,7.491206,84.26467,2.8496354,3.725494,107637.27,5.792745,8.340345,1144.4814,6.4254494,-0.011903527,6.5700054,12.394181
2698.6082,2.7959592,86.729645,6.9249396,-0.009137886,65460.742,9.0332365,5.4894032,1284.8622,3.759818,0.000562486,5.6773276,11.583675
2101.508,7.0314846,85.77282,3.8514225,2.0353472,103792,6.4434285,8.6956625,1045.9445,6.4968305,-0.00870991,7.6950164,12.241965
2306.732,17.911867,73.53797,3.5260746,0.8172827,35091.445,12.726808,0.38698924,1098.1809,-0.000257941,-0.005809623,1.6103868,12.341297
2191.4612,7.440174,85.08409,3.9245236,2.129388,102254.45,6.7398963,8.4982395,1083.7703,6.405916,-0.008385914,7.6298046,12.212071
2573.2112,2.3759239,87.726364,6.5475163,0.1295998,69570.95,8.505712,5.9720697,1239.3091,3.946909,-0.003955084,5.8602557,11.649186
3238.6597,9.635375,77.33946,-0.43999353,10.863051,124744.234,3.4512897,7.2743793,1534.9058,6.511654,-0.009006458,2.158193,13.037665
2645.5703,2.039148,87.46675,6.832175,-0.012019413,66103.61,8.73839,5.5909286,1272.2126,3.6702368,-0.00439887,5.5484257,11.624072
2334.796,15.86138,75.982414,3.7941535,0.9452095,37809.457,12.6495695,0.58728087,1099.074,0.8192158,0.00237557,1.7212296,12.280842
2649.507,2.6327703,86.918816,6.9814825,-0.007662075,65728.664,8.906638,5.560997,1263.1415,3.714106,0.00121997,5.6551275,11.5821085
2971.562,27.679281,64.02176,3.8721507,0.87989664,36620.625,16.617994,0.7162727,1255.1469,0.94562435,-0.00553419,4.1799912,12.505054
2327.2847,6.7866325,87.13027,4.2320514,1.3426781,47824.09,11.657853,0.7591733,994.7793,4.8889413,-0.000178653,1.9163094,12.010923
2113.4392,7.218377,85.942635,4.114618,2.0126598,103483.65,6.5519843,8.648481,1046.4231,6.4476824,-0.006603497,7.796459,12.236598
2157.4583,7.2645693,85.46658,4.143967,2.1598544,103071.914,6.711143,8.645729,1067.9739,6.45596,-0.000704321,7.740438,12.220327
2670.6504,2.5175645,87.12136,6.8733873,0.086157545,65950.26,8.811446,5.5171223,1285.5177,3.7298799,0.003107798,5.531784,11.601285
2168.3032,7.174608,85.52934,3.9595826,2.0507166,103202.37,6.539499,8.596456,1073.942,6.430581,-0.004254553,7.7071576,12.233333
2637.4326,2.3328302,87.45434,6.9824944,0.037554488,65701.65,8.781726,5.535275,1269.418,3.6744716,-0.002000961,5.541696,11.608448
2301.698,17.714865,73.83793,3.4667017,0.88698125,35685.66,12.67292,0.39041245,1104.0054,0.13238338,-0.002702418,1.6753712,12.332727
2432.6262,4.2032986,86.632866,5.5914407,0.76971865,79750.82,7.9588237,6.6774607,1194.0343,4.7201185,-0.003243077,6.415886,11.829922
2151.715,7.1092186,85.61159,3.9608824,2.034571,102640.65,6.6054406,8.574662,1063.2933,6.4150934,-0.005564752,7.688914,12.2216
2635.7034,2.443405,87.18772,6.8687453,0.001227124,65372.855,8.847783,5.4875884,1273.8815,3.6792305,0.001078782,5.542991,11.604309
4602.2183,52.40352,38.37509,4.6429496,1.079349,38234.805,26.120262,1.2457026,1637.0848,3.0191789,0.005744693,10.653749,12.9365015
2282.5632,17.294071,74.53611,3.5256932,0.79157615,34955.453,12.690656,0.28721058,1076.5167,0.18620828,-0.009282845,1.5612679,12.340194
2321.0725,17.805885,73.5518,3.5056336,0.82082653,35486.867,12.780965,0.4191743,1108.3,0.07723239,-0.003325286,1.6808677,12.333794
2646.7424,2.1907327,87.519135,6.9162283,-0.04957463,65749.85,8.681941,5.5444207,1266.1802,3.6610816,-0.004734579,5.5582843,11.60329
3313.7617,10.061354,76.835556,0.15363438,10.45362,121543.45,3.999065,7.1110563,1565.0345,6.428154,-0.005891818,2.3911176,12.934529
4624.358,51.425194,39.031445,4.89416,1.1986771,39029.855,25.922216,1.3423108,1627.6155,3.0951653,0.011650515,10.562565,12.9081335
2261.8896,16.563189,75.7055,3.5250876,0.80127454,35687.637,12.723559,0.22574244,1047.2855,0.576519,-0.011241081,1.4972668,12.34799
2388.0706,10.394488,82.37229,4.3745217,0.98788667,45950.973,11.837498,1.1774615,1066.6874,3.1422172,0.002293763,2.298293,12.090404
4652.708,55.29763,35.43298,4.7063127,0.98730206,38075.76,26.1367,1.301283,1642.0194,3.0701652,0.000810844,10.759594,12.917054
2316.3872,7.143097,87.12884,4.221482,1.4048061,48074.23,11.774817,0.77866447,994.2832,4.9014626,-0.003734085,1.8843822,12.0359335
2465.248,7.9361076,83.80414,3.375312,4.128593,107352.27,6.144092,8.266594,1199.7339,6.4387393,-0.000818404,6.5923696,12.385606
2475.0088,4.083317,86.70537,5.9602017,0.7927203,79654.914,8.024212,6.6999693,1204.4308,4.714903,-0.000576186,6.3865256,11.81827
2159.414,7.2525387,85.48137,3.8291543,2.085955,102975.16,6.531813,8.617165,1067.7728,6.4670186,-0.001529324,7.7360425,12.208428
2071.031,6.823449,86.81785,3.509641,2.2409976,105924.78,6.199535,8.758502,1026.9938,6.4556885,-0.010780561,7.734134,12.291549
4627.529,50.761242,40.192932,4.748565,1.2652502,38713.84,25.718834,1.2965218,1641.2815,3.0299335,0.010110405,10.486731,12.897539
2135.7852,6.9981327,85.71755,3.8795006,2.0151172,102970.32,6.526851,8.622916,1057.3668,6.426569,-0.00527783,7.69465,12.221981
2328.26,6.97626,87.10797,4.3823667,1.3973205,48392.016,11.720546,0.8089591,992.55457,4.9163923,-0.003402579,1.9148498,12.02524
3225.885,9.601102,77.413216,-0.19530456,10.704262,124187.42,3.5259595,7.268915,1529.1443,6.480827,-0.012539926,2.1669378,13.0206785
2326.1902,6.9816284,87.245674,4.2197204,1.3854003,48247.87,11.721708,0.78476226,998.9541,4.8937488,-0.005915406,1.8575382,12.032431
2283.4841,17.541481,74.01839,3.4881299,0.81167483,35850.37,12.678046,0.42505515,1101.4545,0.15619853,-0.002986121,1.6690483,12.325943
3339.7927,10.314466,76.132904,0.49686846,10.391987,119641.266,4.2491136,6.965586,1584.9093,6.416959,-0.000104326,2.4232678,12.904987
2339.2578,7.176173,86.94946,4.406548,1.4450045,48446.094,11.782635,0.8175863,1001.9762,4.9173737,-0.00139493,1.9652209,12.020841
2123.5452,7.0623865,85.97984,3.785127,2.114974,103643.43,6.429731,8.675642,1057.3397,6.4864507,-0.003272775,7.7436857,12.221797
2268.636,18.045216,73.73307,3.3515675,0.82435703,34856.297,12.752726,0.29800427,1084.4673,-0.043395493,-0.007894236,1.5399771,12.355279
2636.3423,2.1820247,87.557205,6.8361406,-0.00525214,65664.77,8.75869,5.5630136,1262.0289,3.6579225,-0.004552472,5.561651,11.601137
4634.6064,53.129612,37.845493,4.4240384,1.0295048,38437.547,26.182255,1.2553576,1635.9811,2.9604595,0.000437972,10.711063,12.97071
2204.8035,6.3112183,86.311035,4.4482665,1.6813028,96904.16,6.945295,8.070753,1087.3156,5.908092,-0.005201149,7.350217,12.128864
2646.7468,2.327009,87.09915,6.9818907,-0.025656002,65671.71,8.979878,5.5139623,1264.9856,3.7136292,-0.002628031,5.5762143,11.596171
6605.1816,83.54498,9.155366,1.2648424,3.9050508,75920.95,16.132069,5.3338547,3237.0862,6.6461053,0.11988478,2.9610887,12.552564
2647.1729,2.3010519,87.31948,6.96476,0.03419517,65982.68,8.784972,5.5761213,1274.7434,3.6850102,-0.001817542,5.56037,11.601765
2637.1287,2.4021957,87.41592,6.966924,0.016468747,66097.38,8.906029,5.587218,1268.599,3.722538,-0.001491982,5.6117587,11.604273
2320.17,7.006193,87.20936,4.5066113,1.3675275,48507.39,11.72495,0.78071606,988.53394,4.927389,-0.00493795,1.9145894,12.019481
2137.8752,7.1807575,85.84754,3.7096903,2.0975366,103482.84,6.4754415,8.59548,1056.0543,6.379512,-0.006993282,7.6798315,12.234989
2624.2131,2.3805645,87.54146,7.0101647,-0.1293738,65471.387,8.638513,5.5565844,1263.6039,3.6518776,-0.004750225,5.5835505,11.592141
2280.871,17.4878,74.01599,3.3643353,0.8086252,35360.008,12.594045,0.38735354,1089.7666,0.077769786,-0.003017577,1.6059313,12.321096
3260.6885,10.084257,77.028885,-0.22419803,10.610597,122792.33,3.809627,7.173317,1561.1061,6.4455557,-0.0174073,2.0973225,13.022882
2324.1865,6.9622602,87.10449,4.3923326,1.3329585,48179.3,11.827852,0.7893485,992.5901,4.9308157,-0.004018116,1.9251623,12.027155
2179.6812,7.2409296,85.69486,4.172055,2.118659,102601.77,6.689298,8.519086,1076.6084,6.3912573,-0.004873726,7.689929,12.210555
2803.3025,8.268437,80.94987,1.3710178,7.2635393,116114.93,4.6742682,7.763063,1358.0233,6.456407,-0.007939446,4.3458033,12.71489
2655.6516,2.3988073,87.28573,6.9328976,-0.003749626,65949.35,8.762646,5.5768642,1277.2137,3.6603127,-0.004669818,5.5631957,11.609631
2149.09,7.1251554,85.69112,3.8515112,2.0628815,103133.63,6.548742,8.615374,1062.356,6.4452744,-0.00338656,7.7100353,12.225293
3291.5793,10.101371,76.78314,0.00790628,10.552141,122169,3.8862643,7.1725802,1566.3472,6.4661193,-0.010976884,2.2185245,12.970144
2627.1687,2.3873336,87.601524,6.96261,-0.028304832,65820.875,8.709543,5.5705056,1247.4789,3.7218943,-0.007565114,5.5402246,11.605327
2123.5237,7.031439,86.13091,3.730779,2.075975,103416.42,6.3761373,8.607038,1054.3864,6.3657703,-0.008742425,7.649284,12.242034
2634.192,2.2652442,87.6782,6.927076,-0.05681683,65847.99,8.646809,5.5752835,1269.0269,3.6337554,-0.005520093,5.5619125,11.602612
2683.6953,2.6647394,86.67761,7.1436086,0.07078861,65291.258,8.898121,5.5183916,1280.2717,3.704251,-0.002632725,5.6040387,11.597335
2484.5684,5.063921,87.2615,5.631231,0.71083665,56198.12,10.5980015,2.886669,1131.5189,4.3852844,-0.002713355,3.5584953,11.846844
2689.7837,2.7977798,86.98505,6.903678,0.049986586,65376.996,8.835437,5.5131288,1280.49,3.6733396,0.003864554,5.6476774,11.60109
2440.3147,19.330408,72.34146,3.6853402,0.9376743,36487.344,13.310714,0.5284773,1146.7948,0.3910356,0.001118002,2.1846642,12.34009
2331.581,7.0079317,87.0215,4.4219947,1.3900361,48306.633,11.747927,0.8043364,996.1797,4.9182434,-0.005092206,1.9573531,12.022946
2344.4106,7.0969324,87.06443,4.319244,1.3999488,48281.438,11.793637,0.8237437,1006.08606,4.877627,-0.003254893,1.9315557,12.027809
2660.893,2.495258,87.18735,6.9712987,-0.00606324,66022.4,8.781253,5.552655,1276.6053,3.713315,-0.002561393,5.585355,11.59588
2345.071,7.090148,86.861435,4.5266604,1.418963,48386.56,11.829078,0.7814652,995.10815,4.9040127,-0.00406723,1.9140105,12.02344
2286.4988,6.8043118,87.582664,4.210463,1.3305147,48255.195,11.713447,0.73542273,968.8406,4.9037185,-0.006989914,1.8113585,12.047347
2073.0232,6.96863,86.369514,3.812175,1.9564962,104273.984,6.4278865,8.772277,1029.8368,6.4687386,-0.007514867,7.785529,12.256379
2369.8079,6.9952955,86.614,4.291929,1.5062723,48162.207,11.773767,0.8219999,1012.33167,4.95891,0.001764563,1.9621577,12.014369
4628.0405,52.42494,38.48327,4.7716947,1.0813913,38793.688,26.130838,1.335342,1642.1536,3.0215554,0.004175034,10.670935,12.948065
4768.8574,79.13893,14.359521,5.882145,0.5963428,33198.215,23.151167,2.1561444,1736.8005,4.0584803,-0.018218162,10.52776,12.408933
2283.8967,17.793018,73.73373,3.5553658,0.7871685,35499.816,12.775028,0.43189728,1105.9913,0.0673075,-0.008560362,1.6379638,12.348696
2269.933,17.610617,73.904686,3.449694,0.77247787,35202.133,12.7420845,0.35677588,1085.4323,0.007562188,-0.003727335,1.5627222,12.345873
2286.5857,17.844288,73.75178,3.4348824,0.8273587,35161.496,12.780826,0.3833443,1093.0748,0.01866105,-0.005097243,1.6224823,12.341248
2114.7,6.967931,85.89231,3.9451106,2.1020565,103812.13,6.4795127,8.714587,1054.0465,6.5062127,-0.002958912,7.7625256,12.2283325
2843.4985,25.727114,66.01025,3.823332,0.9268813,36146.395,15.859635,0.63712895,1234.0393,0.74249077,-0.001585978,3.7445989,12.471322
2367.1382,7.1233015,86.70947,4.469481,1.4753036,48066.3,11.859286,0.8549994,1017.1842,4.934863,0.001874921,2.012868,12.008688
4608.6743,51.76424,39.58685,4.4887567,1.1643841,39242.18,25.95287,1.3730062,1641.409,2.9883025,0.013839361,10.732507,12.931073
2148.525,7.1415377,85.588646,3.9867232,2.1177835,103398.66,6.6250663,8.635082,1066.908,6.46823,-0.004124987,7.725235,12.226768
2623.3062,2.0700881,87.485916,6.979314,0.023493035,65610.91,8.767401,5.535528,1264.0958,3.6913018,-0.000339705,5.5537405,11.602743
2133.8484,6.9115667,85.84684,3.840668,2.0784125,103388.57,6.4761453,8.618343,1058.9066,6.43803,-0.003607067,7.6786427,12.230802
2654.6052,2.5655773,87.68742,6.674116,0.1783707,66039.86,8.741677,5.5683727,1298.5073,3.594984,-0.001997995,5.6056,11.621955
2358.2961,7.083394,86.81008,4.504892,1.4056737,48749.453,11.821202,0.8598348,1007.2423,4.9361205,-0.000619787,1.9493623,12.022753
3310.784,10.113688,76.48892,0.118069015,10.520244,121460.95,4.0305905,7.1033564,1571.1307,6.465349,-0.007777053,2.3050675,12.9455
3152.6187,29.1783,62.324917,3.9847891,1.0254614,37099.613,17.484436,0.73255837,1314.159,1.2472467,0.00203709,4.823847,12.513247
2303.8257,17.965929,73.66564,3.544142,0.75134015,35553.047,12.789249,0.41189826,1106.8875,0.09508899,-0.004600558,1.7075858,12.337913
3296.3723,10.386789,76.30307,0.072961174,10.508429,120911.32,4.1232333,7.087187,1571.0914,6.4415894,-0.015984656,2.234067,12.963806
2691.1619,2.4529092,86.83123,7.001417,0.15689586,65871.04,8.923069,5.5362267,1290.0056,3.7651863,0.001585928,5.6159487,11.600936
2234.0215,7.25041,85.14923,3.6725104,2.618487,104380.59,6.378057,8.484122,1099.8162,6.3845515,-0.003609958,7.3357463,12.270248
2584.4377,3.7449596,87.18933,6.4397283,0.35160038,60257.39,9.955323,4.1069245,1210.316,4.100958,0.005525899,4.561274,11.727963
2572.7983,3.4509084,86.52331,6.1436195,0.45278808,72986.2,8.475603,6.1301713,1250.2395,4.245989,-0.003512043,6.0490956,11.709009
2342.259,17.801105,73.529144,3.6509964,0.93231773,35905.07,12.768831,0.4554249,1116.6143,0.20989469,0.001008761,1.7465372,12.31618
2105.0947,6.8825054,86.1006,3.733124,1.984441,103582.15,6.342649,8.672463,1044.0764,6.4625764,-0.008637699,7.6985497,12.236174
2333.5652,17.505375,73.67564,3.5543702,0.84251904,36215.59,12.686678,0.47984803,1118.461,0.1845136,-0.00380345,1.6732574,12.308515
2311.927,17.980007,73.61668,3.5930216,0.9058373,35255.137,12.811342,0.39739573,1103.5901,0.0582042,-0.005132559,1.6699567,12.332491
4374.817,47.464787,42.79759,4.4866652,1.4115448,38615.254,24.57582,1.1074973,1604.3407,2.9612951,0.022546528,9.767063,12.817531
2342.3286,18.796097,72.91713,3.3308709,0.8929765,35392.977,13.200986,0.3932296,1108.9347,0.12673476,-0.008176017,1.8589363,12.358517
2357.1362,7.1209984,86.7535,4.5679097,1.4070847,48378.65,11.808806,0.8543016,1006.8246,4.929221,-0.000282633,2.008504,12.009978
2340.6106,7.239665,86.88389,4.323687,1.4356828,48169.227,11.8010235,0.8462008,1010.72656,4.9020295,0.00079408,2.004314,12.018313
4628.237,62.740105,29.378763,4.6656384,0.76167464,35009.75,25.794783,1.3873452,1622.9648,3.1634958,-0.005873415,10.868593,12.815439
2325.1438,6.8342857,87.3675,4.325009,1.3784072,48043.95,11.737391,0.7828845,991.3334,4.867338,-0.004208284,1.8884687,12.03265
3272.5784,9.723408,76.9457,-0.06440798,10.44651,122047.92,3.845984,7.1279044,1560.7964,6.4568458,-0.007705259,2.228518,12.9774475
3270.8096,9.756621,77.44929,0.001576743,10.517605,122749.15,3.7076259,7.200573,1553.3262,6.4304676,-0.008353862,2.2935696,12.973911
2187.6426,7.2538223,85.57981,3.840566,2.0328977,102436.65,6.606973,8.514024,1075.9857,6.3417096,-0.004449892,7.644912,12.216914
2356.705,7.0854015,86.81108,4.5053735,1.3891709,48919.535,11.804647,0.8652464,994.18933,4.922003,-0.001820373,1.9803982,12.0232525
2339.009,7.0566053,86.87302,4.4860187,1.4095008,48695.973,11.81773,0.82080567,994.1172,4.941888,-0.002332869,1.9491105,12.020573
2618.826,2.1332757,87.819954,6.9319205,-0.08613373,65788.555,8.651278,5.5863256,1260.6998,3.6297786,-0.00732072,5.546156,11.605844
2335.6968,7.0635176,87.02466,4.404446,1.3675776,48562.68,11.717897,0.82653344,985.8406,4.9246964,-0.001790333,1.9484382,12.029292
2293.9885,17.830355,73.60128,3.39633,0.856936,35326.824,12.736016,0.39537823,1095.4331,0.032035377,-0.00355095,1.6430206,12.333215
2603.4514,2.065563,88.05735,6.901731,-0.14502789,65679.17,8.659102,5.5599613,1255.52,3.618819,-0.007692444,5.540838,11.611846
2331.6262,18.263144,73.29274,3.365661,0.8003657,34932.52,12.757115,0.38005936,1106.4213,-0.007316085,-0.010842937,1.6226912,12.370548
2334.3342,6.713332,87.309906,4.3843923,1.4250855,48483.77,11.670589,0.7741972,988.0121,4.9302707,-0.003814983,1.9002261,12.031968
